,date_time,total_demand,combined_cycle_gas_turbine_generation,oil_generation,coal_generation,nuclear_generation,wind_generation,pumped_storage_generation,nonpumped_storage_hydro_generation,open_cycle_gas_turbine_generation,other_generation,biomass_generation,embedded_solar_generation,embedded_wind_generation,BritNet_flow,total_ma7,detrended_total_ma7
608,2010-07-06,1673692,784006,78,466305,265775,29694,13840,5765,2,0,0,93.0,34061.0,0.0,1614247.142857143,-10243.673815425253
609,2010-07-07,1704884,756024,1,477360,273035,46934,11132,5361,3,0,0,69.0,65003.0,0.0,1615388.5714285714,-3113.5309582827613
610,2010-07-08,1700877,792360,0,521243,267480,30434,22274,7411,613,0,0,95.0,30479.0,0.0,1613763.5714285714,3379.6118988601957
611,2010-07-09,1708217,758095,0,599628,257041,17420,23266,6654,3,0,0,110.0,34064.0,0.0,1616912.857142857,19038.0404702886
612,2010-07-10,1525703,597557,0,510569,261167,7844,18680,9246,2060,0,0,102.0,45072.0,0.0,1625883.5714285714,39901.326184574515
613,2010-07-11,1442711,607693,0,387982,260642,36613,15480,10075,572,0,0,108.0,43107.0,0.0,1629254.0,45189.0404702886
614,2010-07-12,1670103,752962,2929,580036,264452,2013,18958,13001,4,0,0,67.0,10255.0,0.0,1632312.4285714286,48861.32618457475
615,2010-07-13,1700297,775046,0,546045,264376,11453,14764,11950,17,0,0,43.0,28102.0,0.0,1636113.142857143,54081.611898860196
616,2010-07-14,1729955,737437,0,507902,278112,35041,20046,12988,257,0,0,69.0,58713.0,0.0,1639694.7142857143,58232.32618457475
617,2010-07-15,1706185,740050,0,510942,273232,17460,19583,15658,0,0,0,85.0,74358.0,0.0,1640453.0,58675.75475600315
618,2010-07-16,1649377,775310,0,425847,273823,34089,12588,17245,0,0,0,95.0,74818.0,0.0,1632047.2857142857,46392.89761314611
619,2010-07-17,1443486,696225,0,281013,279273,30494,13574,16143,69,0,0,108.0,46132.0,0.0,1620302.0,27818.46904171747
620,2010-07-18,1415957,675549,0,273137,279825,22352,12300,13920,0,0,0,89.0,53407.0,0.0,1616480.0,22845.754756003153
621,2010-07-19,1682092,812075,0,488646,278823,14040,13058,14583,8,0,0,122.0,41396.0,0.0,1618192.7142857143,22664.18332743179
622,2010-07-20,1711235,819029,0,555843,283621,2193,16414,14297,0,0,0,80.0,10112.0,0.0,1619755.2857142857,27478.040470288834
623,2010-07-21,1697847,837329,0,485931,287852,13061,12730,14796,4,0,0,117.0,21544.0,0.0,1615168.4285714286,20538.754756003153
624,2010-07-22,1662435,857605,0,442413,288976,6100,13446,15903,0,0,0,86.0,16076.0,0.0,1608918.4285714286,16738.46904171747
625,2010-07-23,1603169,833909,0,417123,266404,2329,10704,13612,0,0,0,101.0,4129.0,0.0,1602317.2857142857,15520.18332743179
626,2010-07-24,1435028,762719,0,285463,260855,5410,15814,10797,1095,0,0,108.0,12400.0,0.0,1601109.0,22122.61189886043
627,2010-07-25,1403588,749368,0,258128,260601,13376,14728,8756,0,0,0,100.0,17384.0,0.0,1599342.0,25917.040470288834
628,2010-07-26,1652031,855202,0,411100,258065,7885,17994,12204,21,0,0,90.0,18921.0,0.0,1595047.5714285714,24273.754756003153
629,2010-07-27,1665390,858914,0,424500,258374,15272,13354,7946,400,0,0,80.0,19923.0,0.0,1588498.2857142857,18881.89761314611
630,2010-07-28,1640948,858305,0,393304,258473,12297,15598,8055,40,0,0,115.0,27636.0,0.0,1580369.857142857,19731.611898860196
631,2010-07-29,1626665,870856,0,372186,255811,6115,17486,9076,66,0,0,109.0,23698.0,0.0,1575259.857142857,15806.469041717472
632,2010-07-30,1604001,863316,0,367503,244337,10369,11070,8835,30,0,0,85.0,24114.0,0.0,1575378.7142857143,19465.61189886043
633,2010-07-31,1435226,810012,0,222036,244270,13750,18496,9369,0,0,0,92.0,33235.0,0.0,1575407.0,21813.326184574515
634,2010-08-01,1387809,787289,0,218351,254040,8103,13188,9513,0,0,0,88.0,13237.0,0.0,1573152.857142857,14971.469041717472
635,2010-08-02,1591707,860936,0,382466,244198,1893,12186,7274,0,0,0,116.0,7360.0,0.0,1564535.142857143,10778.18332743179
636,2010-08-03,1611906,869106,0,368351,252288,10756,10645,7311,8,0,0,110.0,16520.0,0.0,1556894.5714285714,5045.754756003153
637,2010-08-04,1622867,784190,0,446168,238156,9217,18656,7482,0,0,0,91.0,39064.0,0.0,1554311.5714285714,-2762.9595297111664
638,2010-08-05,1598827,825435,0,382775,253309,7566,13612,7432,0,0,0,121.0,29715.0,0.0,1550334.7142857143,-6524.6738154252525
639,2010-08-06,1592542,796251,0,400753,254361,7230,11752,7247,0,0,0,75.0,39334.0,0.0,1548697.7142857143,-11984.81667256821
640,2010-08-07,1432205,714331,0,330084,253331,4851,19740,8567,119,0,0,92.0,19993.0,0.0,1548266.142857143,-13089.673815425253
641,2010-08-08,1383642,703123,0,306291,261157,3139,12614,6971,0,0,0,116.0,8408.0,0.0,1547670.857142857,-7325.816672568442
642,2010-08-09,1627771,795195,0,417666,262323,10311,23392,8507,0,0,0,144.0,33386.0,0.0,1552822.857142857,-2413.6738154254854
643,2010-08-10,1658147,806787,0,434055,262026,5062,22054,12230,0,0,0,108.0,37095.0,0.0,1559428.7142857143,-347.53095828252845
644,2010-08-11,1639923,812226,0,421171,248779,22015,10354,9292,0,0,0,138.0,40041.0,0.0,1561865.2857142857,3805.326184574282
645,2010-08-12,1646359,832583,0,386135,266172,17682,15196,10551,0,0,0,106.0,42850.0,0.0,1568655.5714285714,6486.611898860196
646,2010-08-13,1626812,815715,0,387018,266042,16637,17366,8607,0,0,0,83.0,40476.0,0.0,1573551.2857142857,11092.611898859963
647,2010-08-14,1442851,721127,0,320905,275136,3855,13564,8384,0,0,0,97.0,20859.0,0.0,1575072.142857143,7609.6118988604285
648,2010-08-15,1392027,729822,0,248176,281318,1928,11149,7374,0,0,0,141.0,31962.0,0.0,1576270.0,1632.0404702886008
649,2010-08-16,1631330,812172,0,391142,291220,2250,18146,7427,0,0,0,145.0,34833.0,0.0,1576778.4285714286,-1913.6738154252525
650,2010-08-17,1683349,866736,0,384588,292409,11290,11316,9536,0,0,0,100.0,37634.0,0.0,1580378.7142857143,1536.1833274315577
651,2010-08-18,1647801,863579,0,355714,293300,6687,10830,9416,0,0,0,117.0,32323.0,0.0,1581504.142857143,-810.2452439966146
652,2010-08-19,1654515,884857,0,341932,295078,7942,11900,10093,0,0,0,111.0,33343.0,0.0,1582669.2857142857,-2655.388101140037
653,2010-08-20,1659476,868803,0,283858,299572,40072,11926,11039,0,0,0,81.0,75530.0,0.0,1587335.5714285714,-5198.388101139804
654,2010-08-21,1472967,762291,0,201262,294228,48185,18584,10177,0,0,0,89.0,57577.0,0.0,1591637.857142857,1147.7547560029197
655,2010-08-22,1419361,726008,0,249008,293327,18988,16838,9256,456,0,0,131.0,21191.0,0.0,1595542.7142857143,8795.326184574747
656,2010-08-23,1663679,866228,0,376794,285190,11527,24798,12527,0,0,0,116.0,52610.0,0.0,1600164.0,9101.611898860196
657,2010-08-24,1663681,816430,0,358947,277899,32129,12898,13258,8,0,0,160.0,77277.0,0.0,1597354.2857142857,2066.6118988601957
658,2010-08-25,1669867,892124,0,376441,275434,8256,17598,13757,0,0,0,83.0,17211.0,0.0,1600506.5714285714,6894.469041717239
659,2010-08-26,1688825,921572,0,403184,270293,2343,17766,14371,0,0,0,61.0,33244.0,0.0,1605408.0,12106.040470288834
660,2010-08-27,1621263,869327,0,385579,271866,8092,13304,10088,0,0,0,142.0,30298.0,0.0,1599949.0,11089.897613145877
661,2010-08-28,1439304,727808,0,229128,280262,33554,15188,11281,0,0,0,167.0,57391.0,0.0,1595140.0,7819.040470288834
662,2010-08-29,1395143,669569,0,197438,282176,58364,12620,9536,0,0,0,136.0,79497.0,0.0,1591680.2857142857,7231.611898859963
663,2010-08-30,1430147,775651,0,268953,285405,15007,17452,11010,48,0,0,189.0,31733.0,0.0,1558318.5714285714,-20049.959529711166
664,2010-08-31,1637756,880894,0,423560,295542,4886,18898,9027,0,0,0,209.0,1637.0,0.0,1554615.0,5564.897613145877
665,2010-09-01,1671593,867549,0,478729,300873,538,11730,8276,7,0,0,198.0,1271.0,0.0,1554861.5714285714,6485.1833274317905
666,2010-09-02,1661374,863383,0,450433,306658,3917,14934,8950,5,0,0,191.0,7135.0,0.0,1550940.0,2442.6118988601957
667,2010-09-03,1640228,835712,0,451853,303796,3496,14994,9585,0,0,0,169.0,10292.0,0.0,1553649.2857142857,352.18332743179053
668,2010-09-04,1466176,724140,0,333627,269186,17398,14320,7254,0,0,0,143.0,24008.0,0.0,1557488.142857143,-1344.6738154254854
669,2010-09-05,1450171,673748,0,285907,278774,48222,13146,5785,0,0,0,108.0,62056.0,0.0,1565349.2857142857,-2586.3881011398043
670,2010-09-06,1697494,793192,0,422315,277445,81268,14156,6320,6,0,0,131.0,87524.0,0.0,1603541.7142857143,28024.89761314611
671,2010-09-07,1711188,852938,0,469636,270732,54661,14378,8367,0,0,0,171.0,35284.0,0.0,1614032.0,4459.469041717472
672,2010-09-08,1721024,884196,0,486858,261876,18828,12018,7712,0,0,0,147.0,16794.0,0.0,1621093.5714285714,-2132.9595297113992
673,2010-09-09,1709012,909525,0,482289,262820,6517,12334,10232,0,0,0,185.0,15638.0,0.0,1627899.0,2795.1833274317905
674,2010-09-10,1696594,858677,0,455338,261912,26545,12744,9545,36,0,0,108.0,57728.0,0.0,1635951.2857142857,11967.611898860196
675,2010-09-11,1508582,757281,0,331915,252880,21287,18734,10442,0,0,0,146.0,52983.0,0.0,1642009.2857142857,16326.326184574515
676,2010-09-12,1449706,745481,0,280090,252943,25201,18096,12244,0,0,0,203.0,34970.0,0.0,1641942.857142857,17259.040470288834
677,2010-09-13,1706621,811529,0,457662,251922,57664,13622,17534,74,0,0,88.0,71137.0,0.0,1643246.7142857143,18520.040470288834
678,2010-09-14,1733007,773264,0,468619,262212,68835,14484,18367,439,0,0,85.0,91783.0,0.0,1646363.7142857143,23436.040470288834
679,2010-09-15,1718945,820901,0,421868,267812,63789,15326,21860,0,0,0,157.0,87238.0,0.0,1646066.7142857143,26281.46904171747
680,2010-09-16,1740109,860631,0,450008,269213,54722,15226,20476,0,0,0,159.0,69860.0,0.0,1650509.142857143,30481.040470289066
681,2010-09-17,1708934,875580,0,429169,269271,43282,16366,20940,860,0,0,199.0,58065.0,0.0,1652272.0,28476.89761314611
682,2010-09-18,1528359,837190,0,267091,269542,15572,16148,19806,309,0,0,176.0,28938.0,0.0,1655097.2857142857,27659.46904171747
683,2010-09-19,1502756,772173,0,281373,269703,10436,13816,18357,0,0,0,104.0,58358.0,0.0,1662675.857142857,29800.897613145877
684,2010-09-20,1726142,875614,0,476373,269511,25561,14280,19870,0,0,0,173.0,52489.0,0.0,1665464.5714285714,32587.897613145877
685,2010-09-21,1742313,922209,0,489027,269312,24718,16082,18331,17,0,0,173.0,15919.0,0.0,1666794.0,33140.89761314611
686,2010-09-22,1749832,895470,0,511727,269214,19332,15836,19659,28,0,0,175.0,38576.0,0.0,1671206.4285714286,38378.61189886043
687,2010-09-23,1762017,872418,0,515318,267999,37803,19114,19920,218,0,0,107.0,35700.0,0.0,1674336.142857143,38973.89761314611
688,2010-09-24,1730611,810801,0,532333,239330,44690,14240,20256,0,0,0,83.0,58438.0,0.0,1677432.857142857,41762.75475600315
689,2010-09-25,1553391,616392,0,503966,239718,27515,14336,18874,0,0,0,194.0,52384.0,0.0,1681008.857142857,45463.89761314588
690,2010-09-26,1543606,636097,0,506608,239710,16176,15950,17413,0,0,0,122.0,28369.0,0.0,1686844.5714285714,52858.46904171747
691,2010-09-27,1798418,767317,0,723736,239507,12024,16588,18182,150,0,0,49.0,6839.0,0.0,1697169.7142857143,59761.18332743179
692,2010-09-28,1816368,809776,0,738513,239453,22417,14438,16012,259,0,0,83.0,13156.0,0.0,1707749.0,68030.18332743179
693,2010-09-29,1824144,799620,0,747608,228321,15599,16114,17734,65,0,0,52.0,25561.0,0.0,1718365.0,77424.18332743179
694,2010-09-30,1790334,803374,0,738152,216950,12013,12840,22325,0,0,0,164.0,18766.0,0.0,1722410.2857142857,80110.04047028883
695,2010-10-01,1796746,732058,0,683209,245904,56807,16064,22810,0,0,0,33.0,69317.0,0.0,1731858.142857143,88812.61189886043
696,2010-10-02,1596613,657255,0,476110,267622,47163,13708,23832,0,0,0,137.0,51343.0,0.0,1738032.7142857143,90026.75475600315
697,2010-10-03,1578976,653996,0,443428,274820,30262,15338,25345,3482,0,0,57.0,49955.0,0.0,1743085.5714285714,87495.18332743179
698,2010-10-04,1782381,790739,0,589443,290324,60498,12838,20926,0,0,0,150.0,41646.0,0.0,1740794.5714285714,79535.75475600315
699,2010-10-05,1803204,782649,0,587044,313687,64955,12367,19773,0,0,0,100.0,67564.0,0.0,1738914.0,70003.75475600315
700,2010-10-06,1796227,813203,8813,560763,330413,42280,14962,20046,0,0,0,159.0,58995.0,0.0,1734925.857142857,53373.04047028883
701,2010-10-07,1797506,781387,0,622658,337551,32967,15786,19385,47,0,0,165.0,45910.0,0.0,1735950.4285714286,45642.89761314588
702,2010-10-08,1769934,743823,0,572157,349525,49967,13964,20268,0,0,0,86.0,61959.0,0.0,1732120.142857143,33332.04047028907
703,2010-10-09,1578035,726865,0,306628,357679,52826,13020,18219,6,0,0,60.0,57509.0,0.0,1729466.142857143,18115.611898860196
704,2010-10-10,1521169,700405,0,279649,367274,42945,11654,17342,0,0,0,159.0,52245.0,0.0,1721208.0,4970.1833274317905
705,2010-10-11,1745296,774040,0,531696,378567,13591,14184,17977,100,0,0,185.0,38113.0,0.0,1715910.142857143,-6426.102386854123
706,2010-10-12,1795669,761946,5023,645771,371840,7987,16594,18360,0,0,0,129.0,10972.0,0.0,1714833.7142857143,-9111.959529711166
707,2010-10-13,1827579,752648,2765,705765,363774,8323,13108,15389,12,0,0,93.0,8052.0,0.0,1719312.5714285714,-2229.673815425718
708,2010-10-14,1858804,735844,3205,735029,374001,7819,16352,17865,0,0,0,63.0,9804.0,0.0,1728069.4285714286,5527.1833274317905
709,2010-10-15,1838032,733158,0,675237,385671,22129,13386,15415,0,0,0,68.0,40164.0,0.0,1737797.7142857143,10912.326184574515
710,2010-10-16,1625889,674858,0,546719,385422,7090,13928,13798,0,0,0,146.0,33954.0,0.0,1744634.0,21098.754756003153
711,2010-10-17,1598219,679885,0,502197,398756,32552,13358,13384,0,0,0,156.0,24921.0,0.0,1755641.142857143,27652.611898860196
712,2010-10-18,1866738,741625,0,613247,400981,61566,18448,14691,0,0,0,93.0,66381.0,0.0,1772990.0,39340.75475600315
713,2010-10-19,1892905,821480,0,594542,401007,31283,17404,11556,0,0,0,111.0,70709.0,0.0,1786880.857142857,41769.46904171724
714,2010-10-20,1934067,807077,5248,670161,392386,20398,15168,11209,0,0,0,173.0,61858.0,0.0,1802093.4285714286,42555.32618457475
715,2010-10-21,1925403,828668,0,658642,372473,33621,12884,12928,0,0,0,130.0,61783.0,0.0,1811607.5714285714,39002.61189885996
716,2010-10-22,1869524,789970,0,654500,368201,21634,14658,14495,0,0,0,114.0,58616.0,0.0,1816106.4285714286,35534.18332743179
717,2010-10-23,1679845,728610,0,535232,359865,17835,16910,15126,0,0,0,97.0,58517.0,0.0,1823814.4285714286,38160.89761314588
718,2010-10-24,1650797,742414,0,512241,361522,10038,11940,14697,0,0,0,154.0,45603.0,0.0,1831325.5714285714,42973.04047028883
719,2010-10-25,1914004,836416,0,730384,364332,20209,19938,13649,119,0,0,175.0,26315.0,0.0,1838077.857142857,53939.75475600292
720,2010-10-26,1955610,817119,1557,707572,364349,38752,20836,12697,2106,0,0,34.0,77686.0,0.0,1847035.7142857143,70265.04047028883
721,2010-10-27,1859531,770019,0,673693,353039,47954,16148,14914,499,0,0,127.0,80832.0,0.0,1836387.7142857143,71071.18332743156
722,2010-10-28,1862411,769927,0,692462,335868,42086,17354,17591,834,0,0,86.0,82691.0,0.0,1827388.857142857,75785.75475600315
723,2010-10-29,1815495,709421,15,662687,336299,53391,16218,21722,0,0,0,47.0,86982.0,0.0,1819670.4285714286,77953.46904171724
724,2010-10-30,1638882,667105,0,450510,339227,30597,18276,23316,559,0,0,120.0,55457.0,0.0,1813818.5714285714,78357.89761314588
725,2010-10-31,1637237,715582,0,436201,340252,5326,16554,22934,0,0,0,63.0,19108.0,0.0,1811881.4285714286,81479.75475600292
726,2010-11-01,1865112,805796,0,565793,325928,22356,17114,21788,0,0,0,102.0,34470.0,0.0,1804896.857142857,68429.75475600315
727,2010-11-02,1883190,817601,0,612191,325141,55479,15214,21173,0,0,0,77.0,91063.0,0.0,1794551.142857143,53617.89761314588
728,2010-11-03,1887661,761181,0,666604,323793,45705,19998,21199,0,0,0,74.0,71120.0,0.0,1798569.7142857143,48748.46904171747
729,2010-11-04,1882147,761749,0,635819,313991,36337,13868,19507,0,0,0,57.0,84892.0,0.0,1801389.142857143,37286.18332743156
730,2010-11-05,1854528,767060,0,615212,326772,31564,15778,20014,35,0,0,42.0,61617.0,0.0,1806965.2857142857,26901.611898860196
731,2010-11-06,1679516,734686,0,476324,331130,6171,15864,21050,0,0,0,105.0,20140.0,0.0,1812770.142857143,14213.469041717472
732,2010-11-07,1678065,772078,0,436126,311291,26495,13192,17859,0,0,0,107.0,32514.0,0.0,1818602.7142857143,2552.6118988604285
733,2010-11-08,1991092,834499,0,698879,318853,60224,21016,18358,292,0,0,43.0,84240.0,0.0,1836599.857142857,6003.897613145877
734,2010-11-09,2026390,794605,0,784068,320073,41074,17744,14681,0,0,0,56.0,79307.0,0.0,1857057.0,5563.326184574515
735,2010-11-10,2041278,845599,2641,777843,335664,21579,16006,15656,0,0,0,114.0,41556.0,0.0,1879002.2857142857,7571.469041717472
736,2010-11-11,2058979,751469,0,728792,342620,72106,18306,21077,0,0,0,51.0,83515.0,0.0,1904264.0,18684.326184574515
737,2010-11-12,2004709,760139,6829,625746,326247,83687,20098,27760,504,0,0,63.0,83482.0,0.0,1925718.4285714286,30573.754756003153
738,2010-11-13,1800253,777341,0,507085,284287,39760,20636,30578,0,0,0,76.0,54422.0,0.0,1942966.5714285714,42276.75475600315
739,2010-11-14,1779703,777699,0,553989,289220,11038,13022,30866,0,0,0,44.0,20044.0,0.0,1957486.2857142857,53456.04047028883
740,2010-11-15,2040230,900826,0,783690,287528,14558,18100,27251,0,0,0,106.0,8480.0,0.0,1964506.0,61431.46904171747
741,2010-11-16,2085465,878218,0,841235,290055,29829,14888,24799,0,0,0,104.0,27870.0,0.0,1972945.2857142857,76912.18332743179
742,2010-11-17,2112722,789745,0,840656,290478,90763,13270,22304,0,0,0,34.0,87564.0,0.0,1983151.5714285714,101011.75475600315
743,2010-11-18,2082209,850148,0,805627,299779,75015,17326,21679,0,0,0,48.0,53918.0,0.0,1986470.142857143,110184.61189886043
744,2010-11-19,2009722,885963,0,781078,306064,16651,19380,24350,0,0,0,68.0,10810.0,0.0,1987186.2857142857,118831.75475600315
745,2010-11-20,1837290,782403,0,617874,308612,11453,14464,24534,0,0,0,35.0,12508.0,0.0,1992477.2857142857,131499.32618457451
746,2010-11-21,1810912,765882,0,582865,311082,11417,16550,20655,652,0,0,45.0,27016.0,0.0,1996935.7142857143,137848.61189886043
747,2010-11-22,2069535,849751,0,828186,317759,12906,16530,18361,0,0,0,54.0,34486.0,0.0,2001122.142857143,142134.61189886043
748,2010-11-23,2104198,829955,0,892690,320084,19046,15990,21455,0,0,0,67.0,43125.0,0.0,2003798.2857142857,140151.6118988602
749,2010-11-24,2146576,881143,0,908724,319296,25706,16836,17763,0,0,0,75.0,40355.0,0.0,2008634.5714285714,137001.6118988602
750,2010-11-25,2189695,898010,0,928885,305564,32102,17458,17732,158,0,0,74.0,55967.0,0.0,2023989.7142857143,151519.8976131461
751,2010-11-26,2186457,947495,0,910101,297800,24469,22750,18608,739,0,0,90.0,30810.0,0.0,2049237.5714285714,167339.46904171747
752,2010-11-27,2024896,871158,0,785869,293163,20457,21144,13549,412,0,0,78.0,30996.0,0.0,2076038.4285714286,179313.1833274318
753,2010-11-28,2029330,845386,3794,790795,298928,21603,21640,13192,1319,0,0,97.0,23837.0,0.0,2107241.0,197386.32618457451
754,2010-11-29,2282403,955323,9221,957637,315775,24458,28178,13168,973,0,0,69.0,30485.0,0.0,2137650.714285714,213198.46904171724
755,2010-11-30,2330494,911873,0,1028514,315138,27699,19560,12257,0,0,0,58.0,68727.0,0.0,2169978.714285714,230958.0404702886
756,2010-12-01,2335496,941143,1937,1030550,311026,26122,22292,11545,385,0,0,65.0,71100.0,0.0,2196967.285714286,235363.4690417177
757,2010-12-02,2348934,950435,5124,1026907,332496,21269,22210,10932,0,0,0,55.0,49056.0,0.0,2219715.714285714,236369.6118988602
758,2010-12-03,2337041,912872,2027,1025142,349102,26471,26298,11734,301,0,0,78.0,31727.0,0.0,2241227.714285714,240652.32618457428
759,2010-12-04,2107866,769587,3968,872460,356945,25313,18886,6793,0,0,0,41.0,31833.0,0.0,2253080.5714285714,239622.75475600315
760,2010-12-05,2051625,733867,6044,829758,354986,17631,17852,6359,0,0,0,76.0,27038.0,0.0,2256265.5714285714,237538.75475600292
761,2010-12-06,2329481,890167,13928,969709,360028,16478,27660,8072,474,0,0,77.0,6059.0,0.0,2262991.0,246406.46904171747
762,2010-12-07,2380119,921469,23521,995746,371395,8407,30990,7922,1898,0,0,75.0,9647.0,0.0,2270080.285714286,252996.75475600315
763,2010-12-08,2396741,890264,8780,962289,389303,23239,22740,7287,509,0,0,85.0,50515.0,0.0,2278829.5714285714,272627.8976131459
764,2010-12-09,2374346,830939,0,992704,393260,45544,20210,7911,170,0,0,78.0,69184.0,0.0,2282459.8571428573,285104.6118988602
765,2010-12-10,2261286,800357,0,949434,373618,67987,23618,11863,25,0,0,40.0,64020.0,0.0,2271637.714285714,281101.18332743156
766,2010-12-11,2037353,661540,0,787067,382199,58389,15100,16047,0,0,0,55.0,60995.0,0.0,2261564.4285714286,269445.46904171724
767,2010-12-12,1991772,711953,0,770386,384678,9212,15026,14900,0,0,0,69.0,28618.0,0.0,2253014.0,255312.32618457451
768,2010-12-13,2247849,907963,0,956444,393255,7597,14486,13967,0,0,0,50.0,10556.0,0.0,2241352.285714286,227547.04047028883
769,2010-12-14,2278767,941519,0,962135,400575,12746,20290,12031,0,0,0,42.0,18975.0,0.0,2226873.4285714286,201997.75475600315
770,2010-12-15,2302398,934997,1224,952754,401745,38049,18804,11413,16,0,0,42.0,47162.0,0.0,2213395.8571428573,171926.18332743156
771,2010-12-16,2303336,843775,0,970735,396379,67599,20364,13060,49,0,0,19.0,80605.0,0.0,2203251.5714285714,139306.75475600315
772,2010-12-17,2323157,880249,0,1011909,385881,33806,18502,11681,0,0,0,70.0,51136.0,0.0,2212090.285714286,126727.32618457451
773,2010-12-18,2167301,757612,0,959607,397091,17192,17672,8872,0,0,0,47.0,30576.0,0.0,2230654.285714286,125999.0404702893
774,2010-12-19,2126123,742104,0,926035,403271,9092,16894,8155,0,0,0,54.0,17665.0,0.0,2249847.285714286,121559.46904171724
775,2010-12-20,2389341,863040,13342,1031117,397445,3693,32338,12909,1116,0,0,50.0,14524.0,0.0,2270060.4285714286,125010.75475600339
776,2010-12-21,2390881,912674,4334,993313,392568,2238,26594,7857,1170,0,0,50.0,13556.0,0.0,2286076.714285714,127912.75475600269
777,2010-12-22,2344166,894386,0,986740,366504,5030,20384,6116,29,0,0,50.0,22960.0,0.0,2292043.5714285714,128432.04047028883
778,2010-12-23,2287659,827641,0,933500,379349,20607,18474,5413,246,0,0,43.0,46953.0,0.0,2289804.0,131683.89761314588
779,2010-12-24,2140644,728074,0,880688,381883,21103,15040,5127,0,0,0,76.0,39241.0,0.0,2263730.714285714,136358.46904171747
780,2010-12-25,1914918,611667,0,766215,393085,21388,20780,5375,0,0,0,93.0,23628.0,0.0,2227676.0,168783.46904171724
781,2010-12-26,1902404,621427,0,720440,409608,37501,11988,4543,0,0,0,73.0,35619.0,0.0,2195716.1428571427,190514.32618457451
782,2010-12-27,1971652,666539,0,754679,415312,43882,17646,5086,0,0,0,33.0,65049.0,0.0,2136046.285714286,166739.32618457451
783,2010-12-28,1964095,715762,0,733571,394261,22302,18858,5340,0,0,0,28.0,40457.0,0.0,2075076.857142857,159185.18332743156
784,2010-12-29,1967535,674530,0,841037,367647,7564,14102,5225,0,0,0,31.0,14264.0,0.0,2021272.4285714286,139047.1833274318
785,2010-12-30,1947218,678662,0,822305,373332,2376,16960,6579,12,0,0,28.0,8872.0,0.0,1972638.0,117373.89761314611
